"Name","Gross Export","Share","Code","Sector"
"Woven fabrics of carded wool","11813907","0.002414726207500198","5111","Textiles"
"Woven fabrics of combed wool","15818034","0.0032331574347867456","5112","Textiles"
"Woven fabrics of coarse animal hair","1242","2.538609750115051e-7","5113","Textiles"
"Raw cotton","88885872","0.018167998494901645","5201","Textiles"
"Cotton waste","2249359","0.0004597620522471048","5202","Textiles"
"Cotton, carded or combed","19987388","0.004085360552023557","5203","Textiles"
"Cotton sewing thread","503186","0.00010284966873763221","5204","Textiles"
"Cotton yarn of > 85%","42499940","0.008686856848897317","5205","Textiles"
"Cotton yarn of < 85%","5689928","0.0011630037599237224","5206","Textiles"
"Cotton yarn for retail sale","3650398","0.0007461301090660614","5207","Textiles"
"Woven fabrics of cotton of > 85% weighing < 200 g/m2","2844056","0.0005813162875582296","5208","Textiles"
"Woven fabrics of cotton of < 85% weighing > 200 g/m2","98161760","0.020063961435141192","5209","Textiles"
"Woven fabrics of cotton of < 85% weighing < 200 g/m2","226339","0.00004626299454358217","5210","Textiles"
"Woven fabrics of cotton of < 85% weighing > 200 g/m2","21686772","0.004432709408029154","5211","Textiles"
"Other woven cotton fabrics","157158","0.000032122611200368855","5212","Textiles"
"Textile bast fibers","81428","0.00001664363242611662","5303","Textiles"
"Vegetable textile fibers","617987","0.0001263146395848913","5305","Textiles"
"Yarn of textile bast fibers","2146","4.386357909619082e-7","5307","Textiles"
"Yarn of other vegetable textile fibers","27670","0.000005655662784676608","5308","Textiles"
"Woven fabrics of flax","404758","0.00008273128866643058","5309","Textiles"
"Woven fabrics of jute or of other textile bast fibers","2272","4.6438980291959716e-7","5310","Textiles"
"Woven fabrics of vegetable textile fibers","163435","0.00003340561066908642","5311","Textiles"
"Synthetic sowing thread","9738214","0.001990460950813759","5401","Textiles"
"Synthetic filament yarn","146393248","0.029922329043785077","5402","Textiles"
"Artificial filament yarn","105413","0.000021546092559490973","5403","Textiles"
"Synthetic monofilament >67 dtex, thickness < 1mm","18463134","0.0037738077286699435","5404","Textiles"
"Artificial monofilament >67dtex t<1mm, strip, straws t<5mm","72849","0.000014890111246870482","5405","Textiles"
"Synthetic filament yarn for retail sale","2696086","0.0005510716752615691","5406","Textiles"
"Woven fabrics of synthetic filament yarn","26740880","0.00546575351808829","5407","Textiles"
"Woven fabrics of artificial filament yarn","82584","0.000016879915265982398","5408","Textiles"
"Synthetic filament tow","11824008","0.002416790820792139","5501","Textiles"
"Artificial filament tow","43308356","0.008852094589617849","5502","Textiles"
"Synthetic staple fibers","28769578","0.005880413141505272","5503","Textiles"
"Artificial staple fibers, not processed for spinning","9446","0.000001930733309145473","5504","Textiles"
"Waste of man-made fibers","3557800","0.0007272033630402036","5505","Textiles"
"Synthetic staple fibers, processed","5764547","0.0011782556537195223","5506","Textiles"
"Synthetic staple fibers sewing thread","1196212","0.00024450204882484907","5508","Textiles"
"Yarn of synthetic staple fibers, not for retail sale","10750235","0.0021973149264917936","5509","Textiles"
"Yarn of artificial staple fibers, not for retail sale","237744","0.000048594141419593615","5510","Textiles"
"Yarn of synthetic staple fibers, for retail sale","270567","0.000055303061534571576","5511","Textiles"
"Woven fabrics of > 85% synthetic staple fibers","35574152","0.007271247111052725","5512","Textiles"
"Woven fabrics of < 85% synthetic staple fibers weighing < 170 g/m2","1084202","0.0002216075497821448","5513","Textiles"
"Woven fabrics of < 85% synthetic staple fibers weighing > 170 g/m2","9491667","0.0019400675033047726","5514","Textiles"
"Other woven fabrics of synthetic staple fibers","13078786","0.0026732635796512263","5515","Textiles"
"Woven fabrics of artificial staple fibers","194119","0.000039677325771544574","5516","Textiles"
"Wadding of textile materials","40406188","0.008258900388227196","5601","Textiles"
"Felt","19861370","0.004059602860921302","5602","Textiles"
"Nonwoven textiles","87704496","0.017926528878786353","5603","Textiles"
"Rubber textiles","503489","0.00010291160100448284","5604","Textiles"
"Metallised yarn","412449","0.0000843033053804511","5605","Textiles"
"Gimp yarn","410782","0.00008396257571431248","5606","Textiles"
"Twine and ropes of baste fibers","35114000","0.007177193459383245","5607","Textiles"
"Nets","2869103","0.0005864358172209616","5608","Textiles"
"Articles of yarn, rope etc not elsewhere clasified","9701501","0.0019829569266788176","5609","Textiles"
"Carpets, knotted","691848","0.0001414116005151045","5701","Textiles"
"Woven carpets and rugs","1310239","0.00026780881645579666","5702","Textiles"
"Carpets, tufted","55930736","0.011432070188463034","5703","Textiles"
"Carpets of felt","1765082","0.0003607773248754086","5704","Textiles"
"Other carpets","2460189","0.000502855054953768","5705","Textiles"
"Woven pile fabrics","3151955","0.0006442498949214079","5801","Textiles"
"Terry cloth","11329","0.000002315612710068713","5802","Textiles"
"Gauze","170366","0.00003482228572367961","5803","Textiles"
"Lace and net fabrics","749160","0.00015312599681128756","5804","Textiles"
"Hand-woven tapestries","20176","0.000004123912263955014","5805","Textiles"
"Narrow woven fabrics","11056115","0.002259835856472888","5806","Textiles"
"Labels and badges of textiles","3310276","0.0006766102197400847","5807","Textiles"
"Braids in piece","11518655","0.0023543776079880422","5808","Textiles"
"Woven fabric incorporating metal threads","65713","0.00001343153482361597","5809","Textiles"
"Embroidery in the piece","9896289","0.0020227709939900427","5810","Textiles"
"Quilted textile products","1739249","0.00035549713923332146","5811","Textiles"
"Stiffened textiles","5373405","0.0010983074335198847","5901","Textiles"
"Tire cord fabric","32216204","0.006584892881328141","5902","Textiles"
"Textile fabrics impregnated with plastics","58620804","0.011981911803058245","5903","Textiles"
"Linoleum","2522","5.154890329943768e-7","5904","Textiles"
"Textile wall coverings","965","1.9724302808864931e-7","5905","Textiles"
"Rubberized textile fabrics","7626348","0.0015588020443293414","5906","Textiles"
"Other textile fabrics impregnated, coated or covered","252678","0.000051646605027340646","5907","Textiles"
"Textile wicks","15651","0.000003199016199601503","5908","Textiles"
"Textile hosepiping and similar tubing","569863","0.00011647824219241653","5909","Textiles"
"Transmission belts or belting, of textile material","4051882","0.0008281922022154326","5910","Textiles"
"Textile articles for technical use","273933696","0.05599120382855494","5911","Textiles"
"Pile fabrics, knit","918672","0.00018777372756503173","6001","Textiles"
"Other knitted fabrics","29598806","0.006049904790931069","6002","Textiles"
"Men's overcoats, knit","26132048","0.005341310132308738","6101","Textiles"
"Women's overcoats, knit","5465580","0.0011171477196484558","6102","Textiles"
"Men's suits, knit","21507072","0.0043959792814514025","6103","Textiles"
"Women's suits, knit","132730232","0.027129650651387505","6104","Textiles"
"Men's shirts, knit","24703572","0.005049334037187534","6105","Textiles"
"Women's shirts, knit","74556600","0.015239139427973255","6106","Textiles"
"Men's undergarments, knit","10850581","0.002217825339856129","6107","Textiles"
"Women's undergarments, knit","54970780","0.011235858138440373","6108","Textiles"
"T-shirts, knit","610902464","0.12486658224474309","6109","Textiles"
"Sweaters, pullovers, sweatshirts etc., knit","279103712","0.05704793917685211","6110","Textiles"
"Babies' garments, knit","4380067","0.0008952722055037989","6111","Textiles"
"Activewear, knit","26118032","0.005338445305073825","6112","Textiles"
"Garments knit with impregnated fibers","2570474","0.0005253969693089561","6113","Textiles"
"Other garments, knit","90878200","0.018575224202327347","6114","Textiles"
"Socks, stockings, etc., knit","69616832","0.01422946606178112","6115","Textiles"
"Gloves, knit","55644496","0.011373563613996615","6116","Textiles"
"Other clothing accesories, knit","20876724","0.004267138091534693","6117","Textiles"
"Men's overcoats, not knit","65046228","0.013295248680274287","6201","Textiles"
"Womens overcoats, not knit","11301560","0.002310004058575705","6202","Textiles"
"Men's suits and pants","1319181312","0.2696365974889505","6203","Textiles"
"Women's suits and pants","254045504","0.05192611863343737","6204","Textiles"
"Men's shirts","123380688","0.0252186326515864","6205","Textiles"
"Women's shirts","21809904","0.004457877209619424","6206","Textiles"
"Men's undergarments","2492898","0.0005095406738198318","6207","Textiles"
"Women's undergarments","1220628","0.0002494926040308724","6208","Textiles"
"Babies' garments","961459","0.00019651925859387015","6209","Textiles"
"Garments made of textile felts and nonwoven fabric","133940544","0.02737703469678857","6210","Textiles"
"Activewear","352196000","0.07198777774166831","6211","Textiles"
"Brassieres","27577894","0.005636836601935537","6212","Textiles"
"Handkerchiefs","72781","0.00001487621225629014","6213","Textiles"
"Shawls, scarves, etc.","545884","0.00011157700844056397","6214","Textiles"
"Ties, bow ties and cravats","188947","0.00003862018489975753","6215","Textiles"
"Gloves","482090","0.00009853771130700202","6216","Textiles"
"Other clothing accesories","15959135","0.0032619980446378714","6217","Textiles"
"Blankets","10844925","0.0022166692708749172","6301","Textiles"
"House linen","48367172","0.009886101000377755","6302","Textiles"
"Curtains","343479008","0.07020605142259627","6303","Textiles"
"Other furnishing articles","26426582","0.005401511974832118","6304","Textiles"
"Bags for packing goods","96007152","0.01962356619548935","6305","Textiles"
"Tents, tarpaulins, etc.","2707799","0.0005534657763890327","6306","Textiles"
"Other made up articles","544139072","0.11122035053122026","6307","Textiles"
"Needlecraft sets of woven fabric and yarn","71169","0.000014546724420767962","6308","Textiles"
"Used clothes and textiles","1702073","0.0003478984793242814","6309","Textiles"
"Used or new rags textile scraps","7705469","0.001574974133060328","6310","Textiles"
"Waterproof footwear","8805663","0.0017998503983918963","6401","Textiles"
"Other footwear of rubber or plastics","40480116","0.00827401104375107","6402","Textiles"
"Leather footwear","363690848","0.07433728927217481","6403","Textiles"
"Textile footwear","97019520","0.019830491096898727","6404","Textiles"
"Other footwear","4935881","0.0010088788753629331","6405","Textiles"
"Parts of footwear","45870932","0.009375877232050281","6406","Textiles"
"Hat forms","14047","0.000002871163539441717","6501","Textiles"
"Hat shapes","127101","0.000025979052966938256","6502","Textiles"
"Hats","19057098","0.0038952121410384894","6504","Textiles"
"Hats, knit","150411392","0.030743625302703463","6505","Textiles"
"Other headgear","30702134","0.006275421636210855","6506","Textiles"
"Headbands","15218228","0.0031105589356098125","6507","Textiles"
"Umbrellas","3985483","0.0008146204511044916","6601","Textiles"
"Walking sticks","24761","0.000005061072143526472","6602","Textiles"
"Parts of umbrellas or walking sticks","862490","0.00017629029978878668","6603","Textiles"
"Feathers or down","220777","0.000045126138872878476","6701","Textiles"
"Artificial flowers","5316723","0.0010867218072834898","6702","Textiles"
"Human animal hair prepared for use in wigs","25038","0.000005117690090449328","6703","Textiles"
"Wigs","1045488","0.00021369452740968475","6704","Textiles"
"Flagstones, of natural stone","1111934","0.00022727588517587995","6801","Stone"
